Est. #,Project Name,Project Description,Street Address,City,State,Local,SQ. FT.,Project Type,Bid Type,Design Type,Estimator,DEPT,Div.,Bid Date, Base Bid , Cost SF ,Alt. #1,Alt #2,Alt. #3,Alt #4,Alt. #5,Alt #6,Overhead,Profit,MU $ Bid,Bid Status,Probability,Projection,Start Date,Comp. Date,Award Date,Job #,Contract $,MU $ Contract,GC Awarded,GC Awarded Est./PM.,GC #1,GC #1 Est./PM.,GC #2,GC #2 Est./PM.,GC #3,GC #3 Est./PM.,GC #4,GC #4 Est./PM.,GC #5,GC #5 Est./PM.,EC #1, EC #1 $ ,EC #2, EC #2 $ ,EC #3, EC #3 $ ,EC #4, EC #4 $ ,EC #5, EC #5 $ ,EC #6, EC #6 $ ,Bid Results Comments
16-329,Clyance outlets for temp furniture,Outlets for temp furniture,1800 Von Karman #750,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/20/2016," $6,558 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Cylance,Isaac Sanders,,,,,,,,,,,,,,,,,,,,,
16-330,Cypress Semi-Conductor,Budget for TI work,7565 Irvine Center Drive,Irvine,CA, 441 OC ,, TI , Budget , Design/ Assist , Frank , Est. , CA ,7/21/2016,,,,,,,,,,,,Bidding,10%, $- ,,,,,,,,,Turelk,Craig Powell,,,,,,,,,,,,,,,,,,,,,
16-331,Bbraun Product rework cord reels and outlets,New circuits for product rework area,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/21/2016," $22,900 ",,,,,,,,,,,Bidding,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-332,Newport Lido submeter for suite 110 bld 351,New sub meter,351 Hospital Rd suite 110,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/21/2016," $1,500 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Newport Lido,Debi Boler,,,,,,,,,,,,,,,,,,,,,
16-333,Porsche Irvine,2-Story Car Dealership w/ Pkg Deck,14500 Scientific Way,Irvine,CA, 441 OC ," 36,951 ", Comercial , Select Bid List , Engineered , Steve  , Est. , CA ,8/8/2016," $1,020,752 ",," $42,085 ",,,,,,,,,Lost,, $- ,,,,,,,,,Lusardi,,,,,,,,,,,,,,,,,,,,,,
16-334,Stride Sudio TI,TI for Small studio,906 Granite Place,Pasadena,CA, 441 OC ,, TI , Select Bid List , Engineered , Doyle , S.P. , CA ,7/31/2016," $77,981 ",,,,,,,,,,,Lost,, $- ,,,,,,,,,Howard ,Jim Blackamore,,,,,,,,,,,,,,,,,,,,,
16-335,Panel survey and accessment,Inspect and advise on panel damage,82 Wildwood,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/21/2016, $150 ,,,,,,,,,,,Awarded,100%, $- ,,,,,,,Roumen Antonov,Roumen Antonov,Roumen Antonov,Roumen Antonov,,,,,,,,,,,,,,,,,,,,,
16-336,Airborne Systems ,Plant Relocation & Tenant Improvement,3100 W. Segerstrom ,Santa Ana,CA, 441 OC ," 155,589 ", TI , Budget , Design/ Assist , Frank , Est. , CA ,7/22/2016," $2,769,043 ",,,,,,,,,,,Pending,40%," $1,107,617 ",,,,,,,Turelk,Mike Turi,,,,,,,,,,,,,,,,,,,,,,,
16-337,Epson Carson outlet in Star Rock room,Add 220 volt outlet in conf room,1650 Glenn Curtiss,Carson,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/22/2016," $1,100 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,Epson,Nia Smith,,,,,,,,,,,,,,,,,,,,,
16-338,Cerritos Town Center power for EV charger,Add power for 2 new and 2 further EV,17777 Town Center,Cerritos,CA, 441 OC ,, Parking Structure , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/25/2016," $7,976 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Equity Group,Steve Michael,,,,,,,,,,,,,,,,,,,,,
16-339,Space-X Dragon Production,High Voltage Power Upgrad and TI,1 Rocket Road,Hawthorne,CA, 441 OC ,, TI , Select Bid List , Engineered , Brian , Est. , CA ,8/7/2016," $814,676 "," $93,000 "," $1,193,514 "," $101,772 ",,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-340,Newport Lido suite 532 outlet,Add dedicated outlet suite 532,361 Hospital Rd #532,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/27/2016, $640 ,,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,Bbraun,Geoff Estabrooks,,,,,,,,,,,,,,,,,,,,,
16-341,Bbraun Wntress add DS interrator panel,Add wiring for intergrator panel,2525 McGaw,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/27/2016," $2,160 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-342,HBC Confidintial Client,TI,,Irvine,CA, 441 OC ," 80,000 ", TI , Budget , Design/Build , Frank , Est. , CA ,8/4/2016," $3,245,877 "," $144,238 "," $16,000 ",,,,,,,,,Pending,30%," $973,763 ",,,,,,,,,HBC,Tom Listerud,,,,,,,,,,,,,,,,,,,,,
16-343,Newport Harbor Medical Plaza,MOB Core and Shell/Parking Structure,328-340 Old Newport,Newport Beach,CA, 441 OC ," 46,970 ", Comercial , Competitive , Engineered , Frank , Est. , CA ,8/16/2016,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,McCarthy,Janelle Tod,,,,,,,,,,,,,,,,,,,,,
16-344,Joanne Fabric new outlet for security,new outlet for security system,15031 Goldenwest,Westminster,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,, $- ,,,,,,,,,,,Not Bid,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-345,Bbraun New Skid for Trinity Process,New skid for Trinity process,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/2/2016," $6,000 ",,,,,,,,,,,Not Built,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-346,ACG Expansion,Tenant Improvement,840 Newport Center Drive,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Engineered , Frank , Est. , CA ,8/4/2016,,,,,,,,,,,,Prospect,, $- ,,,,,,,,,Turelk,Earl Lund,,,,,,,,,,,,,,,,,,,,,
16-347,Bbraun Misc work and FA conduit for Duplex bld,FA conduit and misc labor for Duplex ,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/2/2016," $8,790 "," $3,470 ",,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-348,Time Warner Disconnect power for trailer,Disconnect trailer and pull out wire,9045 Rosecrans,Bellflower,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/3/2016, $790 ,,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-349,Bbraun 8 Battery Charger Relocation,Relocate 8 battery charger units,2525 McGaw,Irvine,CA, 441 OC ,, Comercial , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/9/2016," $22,410 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Cannon,Mike Lambrose,Cannon,Mike Lambrose,,,,,,,,,,,,,,,,,,,,,
16-350,AAA Garage add new outets,Add new outlets and circuits,15601 Mosher,Tustin,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/5/2016," $5,965 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-351,Pimco convert outlets to UPS power,Convert outlets to UPS power,650 Newport Center,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/5/2016," $28,900 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-352,Ovation Fertility add generator powered outlets,Add 2 new outlets,361 Hospital Rd Suite 433,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/9/2016," $1,475 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-353,Bbraun Boiler room control wiring for tranmitters,Install CF control cable,2525 McGaw,Irvine,CA, 441 OC ,, Comercial , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/10/2016," $1,760 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-354,Hoag Fishback Building TI,Tenant Improvement,330 Placentia Avenue,Newport Beach,CA, 441 OC ," 3,220 ", TI , Competitive , Engineered , Frank , Est. , CA ,8/17/2016," $69,008 "," $17,980 "," $29,018 ",,,,,,,,,Pending,30%," $20,702 ",,,,,,,,,Align Builders Inc.,Ian Hope,,,,,,,,,,,,,,,,,,,,,
16-355,PIMCO 1st floor convert outlets to UPS supply,Convert outlets to UPS power,650 Newport Center,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/12/2016," $6,000 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-356,Disney Ohana,Tenant Improvement,820 S Flower ,Burbank,CA, 441 OC ,, TI , Select Bid List , Engineered , Brian , Est. , CA ,8/25/2016,,,,,,,,,,,,Not Bid,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-357,St. Joseph's Pavilion - LSC/SPD,Registration Renovation,1100 West Stewart Drive,Orange,CA, 441 OC ," 4,180 ", TI , Select Bid List , Engineered , Steve  , Est. , CA ,8/19/2016,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,DEB,Ivan Hoben,,,,,,,,,,,,,,,,,,,,,
16-358,Jserra Catholic new outlets,2 new outlets and dedicated circuits,26351 Junipero Serra Rd,San Juan Cap,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/16/2016, $940 ,,,,,,,,,,,Awarded,100%, $- ,,,,,,,Jserra School,Mareen Ferraro,Jserra School,Mareen Ferraro,,,,,,,,,,,,,,,,,,,,,
16-359,Bbraun small packages office for Cannon,Small packages office for Cannon,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/17/2016," $7,742 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Cannon,Mike Lambrose,,,,,,,,,,,,,,,,,,,,,
16-360,Bbraun Maint. Mechanics fence relocation,Fence relocation for Maint. Mechanics,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/17/2016," $18,497 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Bbraun ,Bobby Onel,Bbraun ,Bobby Onel,,,,,,,,,,,,,,,,,,,,,
16-361,Ocean Ranch suite 120 TI,TI for existing space,3605 Ocean Ranch Blvd,Oceanside,CA, 441 OC ," 17,641 ", TI , Budget , Design/Build , Doyle , S.P. , CA ,8/17/2016," $206,125 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-362,Hoag Diabetes Cooking Equipment power,New circuit and outlet,520 Superior,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/17/2016," $4,759 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-363,Carrington Mortgage Lobby lighting repairs,"Retrofit 6"" lobby and stair lighting",1600 S. Douglas,Anaheim,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/18/2016," $16,962 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-364,Deutsche Bank Stairwell light LED retrofit,Retrofit 3 stairwell lights,1761 E. St. Andrews Place,Santa Ana,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/18/2016," $3,600 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-365,Westside Building 4 ton ac unit for server room power,power and outlet for new roof top unit,1111 E. Howell,Anaheim,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/18/2016," $4,500 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-366,Hoag Vascular Lab Load Studies for LSP and LS1A,2 load studies for 3 days,500 Superior Ave Suite 300,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/18/2016," $2,388 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-367,Fountain Valley Regional Gen Breaker contact alarm,Alarm for EPO and breaker,17100 Euclid St,Fountain Valley ,CA, 441 OC ,, Hospital , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/24/2016," $2,390 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-368,Operating Trust Power to pole ,New conduit and wire to pole,2100 S Pellissier Place,Whittier,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/24/2016," $2,682 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-369,Bbraun New 60 amp 480 outlet and breaker,Add new outlet and breaker,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/24/2016," $2,525 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-370,Hoag Newport 15 load studies,15 load studies,1 Hoag Drive,Newport Beach,CA, 441 OC ,, Hospital , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/24/2016," $14,050 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-371,IR Scan Repair Budget,Repairs from IR Scan,116 N. Robinson Blvd,Los Angeles,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/25/2016," $4,950 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-372,Santa Ana Apt Service Upgrade Budget,Service Upgrade Budget,1301 N. Broadway ,Santa Ana,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/25/2016,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-373,Add new copier circuit,Add new copier circuit,17872 Cowan Ave,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/31/2016," $1,080 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Kimco,Chris Brady,,,,,,,,,,,,,,,,,,,,,
16-374,HHC Tustin Legacy MOB,MOB,15000 Kensington Park Drive,Tustin,CA, 441 OC ,, TI , Select Bid List ,, Brian , Est. , CA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
