Est. #,Project Name,Project Description,Street Address,City,State,Local,SQ. FT.,Project Type,Bid Type,Design Type,Estimator,DEPT,Div.,Bid Date, Base Bid , Cost SF ,Alt. #1,Alt #2,Alt. #3,Alt #4,Alt. #5,Alt #6,Overhead,Profit,MU $ Bid,Bid Status,Probability,Projection,Start Date,Comp. Date,Award Date,Job #,Contract $,MU $ Contract,GC Awarded,GC Awarded Est./PM.,GC #1,GC #1 Est./PM.,GC #2,GC #2 Est./PM.,GC #3,GC #3 Est./PM.,GC #4,GC #4 Est./PM.,GC #5,GC #5 Est./PM.,EC #1, EC #1 $ ,EC #2, EC #2 $ ,EC #3, EC #3 $ ,EC #4, EC #4 $ ,EC #5, EC #5 $ ,EC #6, EC #6 $ ,Bid Results Comments
19-343,McKesson SFS- OSR Fast Loop,Equpment Addition,,Santa Fe Springs,CA, 11 LA ,, Industrial , Negotiated , Design/Build , Frank , Est. , CA ,7/17/2019,,,,,,,,,,,,Awarded,, $- ,,,,,,,,,Ready Electric,G. Rutledge,,,,,,,,,,,,,,,,,,,,,
19-344,College Hospital 4 load studies,4 load studies ,301 Victoria St,Costa Mesa,CA, 441 OC ,, Hospital , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/9/2019," $4,400 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-345,OCC Sub panel and outlets planetarium,sub panel and outlet rework,2701 Fairview,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/9/2019," $15,194 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-346,OCC Watson Hall Leasing Office,Small customer directed TI work,2701 Fairview,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/9/2019," $7,600 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-347,Boardwalk NY 1st Floor Corridor,Corridor Tenant Improvement,18575 Jamboree Road,Irvine,CA, 441 OC ,, TI , Select Bid List , Engineered ,, Est. , CA ,7/12/2019," $31,501 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,HBC,Natalie Miller,,,,,,,,,,,,,,,,,,,,,
19-348,LaPalma Hospital Radiology Equipment Replacement,Replace Existing Radiology Equipment,7901 Walker S.,LaPalma,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Don V , Est. , CA ,7/9/2019," $37,864 ",,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-349,West Anaheim Hospital CT Equipment Replacement,Replace Existing CT Equipment,3033 West Orange Ave.,Anaheim,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Don V , Est. , CA ,," $38,608 ",,,,,,,,,,,Bidding,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-350,Beach Draperies Suite shift TI,add and move items,16692 Millikan,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/12/2019," $7,598 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-351,Mazda new circuits for modeling room,Add new cubical circuits and floor mold,1421 Reynolds Ave,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/12/2019," $5,978 ",," $2,370 ",,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-352,Redhawk Industrious FA conduit,Install CF fire alarm system,3090 Bristol,Costa Mesa,CA, 441 OC ,, Fire Alarm , Select Bid List , Design/ Assist , Doyle , S.P. , CA ,7/15/2019, $- ,,,,,,,,,,,Not Bid,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-353,TK1SC Telco Conduits,Install Teleco Raceways,,Irvine,CA, 441 OC ,, TI , Budget , Engineered , Frank , Est. , CA ,7/12/2019,,,,,,,,,,,,Bidding,0%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-354,Mission Cancer Center 3rd & 4th Floor,MOB TI,27799 Medical Center Road,Mission Viejo,CA, 441 OC ," 26,000 ", TI , Select Bid List , Engineered , Steve  , Est. , CA ,7/18/2019," $634,432 ", $24.40 ,,,,,,,,,,Awarded,, $- ,,,,,,,,,DBAC,John Peschelt,,,,,,,,,,,,,,,,,,,,,
19-355,B|Braun Medical Shaker Table Room,"Power to table, misc power and lighting",2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,7/15/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-356,"B|Braun Medical, Batteryu Chargers-Excel",(4) new chargers at tray unloaders,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Negotiated , Design/Build , Brian , S.P. , CA ,7/18/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-357,Loker Builder - ASC Budget,OSHPD Tenant Improvement,1513 S. Grand Ave,Los Angeles,CA, 11 LA ," 7,500 ", Hospital , Budget , Design/Build , Frank , Est. , CA ,7/18/2019," $814,813 ", $108.64 ,,,,,,,15.00%,8.00%,,Pending,10%," $81,481 ",,,,,,,,,Snyder Langston,Lee Watkins,,,,,,,,,,,,,,,,,,,,,
19-358,"B-Braun Medical, PAB Phase 1B",PAB Expansion,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Engineered , Brian , S.P. , CA ,7/31/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-359,Van's Headquarters Temp Space,2nd Floor Tenant Improvement,1665 Scenic Ave,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Engineered , Don V , Est. , CA ,7/24/2019," $377,508 ",,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-360,Blizzard B19 Food Prep,ROM for new food prep area,16277 Laguna Canyon Rd.,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/ Assist , Don V , Est. , CA ,7/23/2019," $109,438 ",,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-361,LBA Irvine Utility Split Project,New electrical service,9740 Irvine Blvd.,Irvine,CA, 441 OC ,, TI , Select Bid List , Engineered , Josh  , Est. , CA ,8/8/2019," $315,392 ",," $35,892 "," $31,597 ",,,,,,,,Pending,, $- ,,,,,,,,,Sanders Construction,Pat Sanders,,,,,,,,,,,,,,,,,,,,,
19-362,Move oven circuit and change GFCI outlets,Move oven outlet and change outlets,902 Emerald Bay,Laguna Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/23/2019, $998 ,," $4,000 ",,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-363,AAA New Auto Door power,Power for Auto Door,3333 Fairview Rd.,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/26/2019," $2,980 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-364,AAA Education training and Development restack,Cubical restack,3333 Fairview Rd.,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/26/2019," $3,780 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-365,AAA new power for kisosk and copier,3 new 120 volt circuits,800 La Terraxa Blvd,Escondido,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/26/2019," $3,880 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-366,Charter TV outlets for Ontario,New power for cubicals,1260 S. Dupont Ave.,Ontario,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/26/2019," $2,470 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-367,AMS Sony Pictures,Tesla Battery Storage,4080 Overland Ave,Culver City,CA, 11 LA ,, Industrial , Select Bid List , Engineered , Brian , S.P. , CA ,8/7/2019," $316,962 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-368,Hoag Hospital N.B. Memorial Gardens,Ex. Garden Remodel,1 Hoag Dr.,Newport Beach,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Josh  , Est. , CA ,8/21/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-369,Deutsche Santa Ana IR scan,Annual IR scan,1761 St Andrews Place ,Santa Ana,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/3/2019," $7,990 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-370,Deutsche LA IR Scan,Annual IR scan,1999 Ave. of the Stars,Los Angeles,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/2/2019," $4,100 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-371,Snyder Langston Remodel,Office Tenant Improvement,17962 Cowan Ave,Irvine,CA, 441 OC ,, TI , Negotiated , Design/Build , Frank , Est. , CA ,08-0519,,,,,,,,,,,,,, $- ,,,,,,,,,Snyder Langston,Erik Bruner,,,,,,,,,,,,,,,,,,,,,
19-372,Malcom International pull wire in CF raceway,Pull wire in CF raceway and splice,4999 Green River Rd,Corona,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/5/2019," $2,860 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-373,Newport Coast Urgent Care,MOB Tenant Improvement,21115 Newport Coast Drive,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Engineered , Josh  , Est. , CA ,8/13/2019," $178,628 ",," $1,602 "," $15,044 ",,,,,,,,Pending,, $- ,,,,,,,,,Turelk,Jordan Moy,,,,,,,,,,,,,,,,,,,,,
19-374,Control Air new AC unit for Tenant Health,AC work for TI,1400 S. Douglas,Anaheim,CA, 441 OC ,, TI , Select Bid List , Engineered , Doyle , S.P. , CA ,8/15/2019," $8,000 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-375,Lake Shore Towers Wework,Exterior Patio and Site Work,18191 Von Karman Ave.,Irvine,CA, 441 OC ,, Site , Select Bid List , Engineered , Don V , Est. , CA ,8/16/2019," $60,044 ",,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-376,Bbraun Integrated interior ,Room expansion,2525 McGaw Ave,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Brian , S.P. , CA ,8/16/2019," $10,500 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-377,Good Shepherd Lutheran Door lock power,Power for door releases,4800 Irvine Center Dr,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/12/2019," $2,580 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-378,Epson Carson New power for Surepress,New Surepress power,1450 Glenn Curtiss,Carson,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/13/2019," $18,932 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-379,Newport Lido 361 Elevator room AC power,Power for AC for elevator room,361 Hospital Rd,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/13/2019," $2,800 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-380,Hoag GI Lab Procedure Rooms 1-3,OSHPD Tenant Improvement,1 Hoag Dr.,Newport Beach,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Josh  , Est. , CA ,8/20/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-381,"B|Braun Medical, Stability Area Basket tray",Install basket tray from stability to IDF,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Industrial , Negotiated , Design/Build , Brian , S.P. , CA ,8/15/2019," $24,983 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-382,Charter new outlet,New outlet in 8th floor office 110,17777 Center Court N,Cerritos,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/15/2019, $500 ,,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-383,"B|Braun Medical, Boiler UHRA-5",Temp hookup of UHRA-5,2525 McGaw Avenue,Irvine ,CA, 441 OC ,, Industrial , Negotiated , Design/Build , Brian , S.P. , CA ,8/16/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-384,Dell Dupont Buss Duct modification,Modify feeds to buss duct in server room,2201 Dupont Suite 500,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/20/2019," $131,300 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-385,Great Park Sports Complex,DAS system,,Irvine,CA, 441 OC ,, TI , Budget , Design/ Assist , Brian , S.P. , CA ,8/20/2019,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-386,Edwards Life Sciences Campus Expansion Ph0,,,Irvine,CA, 441 OC ,, TI ,,, Brian , S.P. , CA ,,,,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-387,Deutsche Bank 3 new outlets in corridor,3 new outlets in cooridor,1761 St Andrews Place ,Santa Ana,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/20/2019," $1,920 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-388,Espson Long Beach suite 5550 relocate outlets,Remove 5 and relocate 2 receptacles,3840 Kilroy Airport Way,Long Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/23/2019," $1,400 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-389,Edwards Life Science HVC Customer Meter,Install cunstomer meter at 4000A main,1 edwards way,Irvine,CA, 441 OC ,, Specialty , Select Bid List , Design/Build , Brian , S.P. , CA ,8/27/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-390,"B|Braun Medical, Mixing Room Potentimeter",Repalce speed control enclosure,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,8/30/2019," $3,272 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-391,"B|Braun Medical, Refridgerated Trailer",Power at dock door refridgerated trailer,1200 Valencia ,Tustin,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,8/30/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-392,Lakeshore Site work for Joel Pugh,Site work lighitng and loading dock,18100 Von Karman Ave,Irvine,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,8/30/2019," $90,778 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-393,"B|Braun Medical, Restroom Upgrades",New LED fixtures,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,9/4/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-394,"B|Braun Medical, Re-work",Power and lighting ,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,9/11/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-395,B-Braun Medical,480V 3ph Battery Charger Station,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Comercial , Select Bid List , Design/Build , Jeff S , S.P. , CA ,10/25/2019," $19,980 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-396,B-Braun Medical,Replace Cable Tray Unloaders B-C,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Jeff S , S.P. , CA ,10/31/2019," $27,361 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-397,,,,,,,,,,,,,,,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-398,,,,,,,,,,,,,,,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-399,,,,,,,,,,,,,,,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-400,,,,,,,,,,,,,,,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
